Site,Collar#,Year-Month,Month,MonthCount,Week,Day,DateGMT-3,TimeGMT-3,Lat_w84,Long_w84,Altitude,X_mov,Y_mov,TTF,Temperature,DateTime.adeformat,Month2,Month3,Time2,Time3,x_adj,y_adj,Active/Inactive
Caetetus,5658,18-08,8,2,8,56,8/19/2018,23:00,-22.3885017,-49.6942233,715,0,1,30,30,08/19/18-23:00,8,8,23,23,0,0.03,inactive
Caetetus,5658,18-08,8,2,9,57,8/20/2018,1:00,-22.388805,-49.6958317,525,2,0,32,30,08/20/18-01:00,8,8,1,1,0.06,0,active
Caetetus,5658,18-08,8,2,9,57,8/20/2018,3:00,-22.3897617,-49.6969883,619,0,0,42,31,08/20/18-03:00,8,8,3,3,0,0,inactive
Caetetus,5658,18-08,8,2,9,57,8/20/2018,5:00,-22.38972,-49.6972467,641,0,0,43,31,08/20/18-05:00,8,8,5,5,0,0,inactive
Caetetus,5658,18-08,8,2,9,57,8/20/2018,7:00,-22.3897767,-49.697225,650,0,0,42,33,08/20/18-07:00,8,8,7,7,0,0,inactive
Caetetus,5658,18-08,8,2,9,57,8/20/2018,9:00,-22.3897167,-49.6971933,644,0,0,41,33,08/20/18-09:00,8,8,9,9,0,0,inactive
Caetetus,5658,18-08,8,2,9,57,8/20/2018,11:00,-22.3896067,-49.7013667,723,4,6,61,29,08/20/18-11:00,8,8,11,11,0.07,0.1,active
Caetetus,5658,18-08,8,2,9,57,8/20/2018,13:00,-22.3898483,-49.7007383,561,0,0,42,31,08/20/18-13:00,8,8,13,13,0,0,inactive
Caetetus,5658,18-08,8,2,9,57,8/20/2018,15:00,-22.390295,-49.700745,549,5,0,30,30,08/20/18-15:00,8,8,15,15,0.17,0,active
Caetetus,5658,18-08,8,2,9,57,8/20/2018,17:00,-22.390795,-49.6991933,588,11,3,71,32,08/20/18-17:00,8,8,17,17,0.15,0.04,active
Caetetus,5658,18-08,8,2,9,57,8/20/2018,19:00,-22.39455,-49.699085,564,11,1,72,32,08/20/18-19:00,8,8,19,19,0.15,0.01,active
Caetetus,5658,18-08,8,2,9,57,8/20/2018,21:00,-22.3910233,-49.697425,565,3,6,46,31,08/20/18-21:00,8,8,21,21,0.07,0.13,active
Caetetus,5658,18-08,8,2,9,57,8/20/2018,23:00,-22.388895,-49.6935517,889,4,8,65,32,08/20/18-23:00,8,8,23,23,0.06,0.12,active
Caetetus,5658,18-08,8,2,9,58,8/21/2018,1:00,-22.388715,-49.6926833,534,2,0,31,31,08/21/18-01:00,8,8,1,1,0.06,0,active
Caetetus,5658,18-08,8,2,9,58,8/21/2018,3:00,-22.387825,-49.6883667,547,0,0,70,31,08/21/18-03:00,8,8,3,3,0,0,inactive
Caetetus,5658,18-08,8,2,9,58,8/21/2018,5:00,-22.3877033,-49.68835,637,9,2,40,32,08/21/18-05:00,8,8,5,5,0.23,0.05,active
Caetetus,5658,18-08,8,2,9,58,8/21/2018,7:00,-22.38765,-49.6882967,628,0,1,60,32,08/21/18-07:00,8,8,7,7,0,0.02,inactive
Caetetus,5658,18-08,8,2,9,58,8/21/2018,9:00,-22.3877767,-49.687875,581,0,3,35,32,08/21/18-09:00,8,8,9,9,0,0.09,inactive
Caetetus,5658,18-08,8,2,9,58,8/21/2018,11:00,-22.39304,-49.6838117,679,3,2,30,30,08/21/18-11:00,8,8,11,11,0.1,0.07,active
Caetetus,5658,18-08,8,2,9,58,8/21/2018,13:00,-22.3941933,-49.6852517,0,0,0,177,33,08/21/18-13:00,8,8,13,13,0,0,inactive
Caetetus,5658,18-08,8,2,9,58,8/21/2018,15:00,-22.39356,-49.6856117,677,1,2,71,32,08/21/18-15:00,8,8,15,15,0.01,0.03,inactive
Caetetus,5658,18-08,8,2,9,58,8/21/2018,17:00,-22.3933433,-49.68636,686,40,33,144,32,08/21/18-17:00,8,8,17,17,0.28,0.23,active
Caetetus,5658,18-08,8,2,9,58,8/21/2018,21:00,-22.3868567,-49.6908567,598,13,9,38,31,08/21/18-21:00,8,8,21,21,0.34,0.24,active
Caetetus,5658,18-08,8,2,9,58,8/21/2018,23:00,-22.3872767,-49.6926633,594,12,13,50,32,08/21/18-23:00,8,8,23,23,0.24,0.26,active
Caetetus,5658,18-08,8,2,9,59,8/22/2018,1:00,-22.3856817,-49.6909717,498,10,2,44,32,08/22/18-01:00,8,8,1,1,0.23,0.05,active
Caetetus,5658,18-08,8,2,9,59,8/22/2018,3:00,-22.3853333,-49.6891617,636,0,0,31,33,08/22/18-03:00,8,8,3,3,0,0,inactive
Caetetus,5658,18-08,8,2,9,59,8/22/2018,5:00,-22.3851567,-49.6881233,673,0,0,32,33,08/22/18-05:00,8,8,5,5,0,0,inactive
Caetetus,5658,18-08,8,2,9,59,8/22/2018,7:00,-22.3846917,-49.6868733,531,0,1,30,29,08/22/18-07:00,8,8,7,7,0,0.03,inactive
Caetetus,5658,18-08,8,2,9,59,8/22/2018,11:00,-22.391055,-49.6837183,509,22,6,65,31,08/22/18-11:00,8,8,11,11,0.34,0.09,active
Caetetus,5658,18-08,8,2,9,59,8/22/2018,13:00,-22.3926683,-49.6828033,700,0,0,44,32,08/22/18-13:00,8,8,13,13,0,0,inactive
Caetetus,5658,18-08,8,2,9,59,8/22/2018,15:00,-22.3928817,-49.6825867,699,0,0,47,33,08/22/18-15:00,8,8,15,15,0,0,inactive
Caetetus,5658,18-08,8,2,9,59,8/22/2018,17:00,-22.39164,-49.684075,657,16,7,55,31,08/22/18-17:00,8,8,17,17,0.29,0.13,active
Caetetus,5658,18-08,8,2,9,59,8/22/2018,19:00,-22.3899433,-49.6875583,671,11,3,58,31,08/22/18-19:00,8,8,19,19,0.19,0.05,active
Caetetus,5658,18-08,8,2,9,59,8/22/2018,21:00,-22.3893483,-49.6923733,828,6,5,42,31,08/22/18-21:00,8,8,21,21,0.14,0.12,active
Caetetus,5658,18-08,8,2,9,59,8/22/2018,23:00,-22.3881683,-49.6955933,642,1,0,41,31,08/22/18-23:00,8,8,23,23,0.02,0,inactive
Caetetus,5658,18-08,8,2,9,60,8/23/2018,1:00,-22.3878467,-49.6921917,446,1,0,30,30,08/23/18-01:00,8,8,1,1,0.03,0,inactive
Caetetus,5658,18-08,8,2,9,60,8/23/2018,3:00,-22.3850483,-49.6872967,429,0,0,83,33,08/23/18-03:00,8,8,3,3,0,0,inactive
Caetetus,5658,18-08,8,2,9,60,8/23/2018,5:00,-22.3827933,-49.68586,664,0,0,42,31,08/23/18-05:00,8,8,5,5,0,0,inactive
Caetetus,5658,18-08,8,2,9,60,8/23/2018,9:00,-22.3825917,-49.6853183,577,0,0,52,31,08/23/18-09:00,8,8,9,9,0,0,inactive
Caetetus,5658,18-08,8,2,9,60,8/23/2018,11:00,-22.3825683,-49.6853417,0,0,0,148,31,08/23/18-11:00,8,8,11,11,0,0,inactive
Caetetus,5658,18-08,8,2,9,60,8/23/2018,13:00,-22.3814017,-49.685465,693,24,10,85,33,08/23/18-13:00,8,8,13,13,0.28,0.12,active
Caetetus,5658,18-08,8,2,9,60,8/23/2018,15:00,-22.3846983,-49.6898967,664,8,4,41,30,08/23/18-15:00,8,8,15,15,0.2,0.1,active
Caetetus,5658,18-08,8,2,9,60,8/23/2018,17:00,-22.3879683,-49.68434,717,12,1,67,30,08/23/18-17:00,8,8,17,17,0.18,0.01,active
Caetetus,5658,18-08,8,2,9,60,8/23/2018,19:00,-22.3933933,-49.681725,660,0,0,87,32,08/23/18-19:00,8,8,19,19,0,0,inactive
Caetetus,5658,18-08,8,2,9,60,8/23/2018,21:00,-22.390905,-49.68093,631,9,1,44,31,08/23/18-21:00,8,8,21,21,0.2,0.02,active
Caetetus,5658,18-08,8,2,9,60,8/23/2018,23:00,-22.3846967,-49.6834483,607,28,7,67,31,08/23/18-23:00,8,8,23,23,0.42,0.1,active
Caetetus,5658,18-08,8,3,9,61,8/24/2018,1:00,-22.3867183,-49.6924533,545,2,0,30,31,08/24/18-01:00,8,8,1,1,0.07,0,active
Caetetus,5658,18-08,8,3,9,61,8/24/2018,3:00,-22.38937,-49.6936233,478,12,11,53,32,08/24/18-03:00,8,8,3,3,0.23,0.21,active
Caetetus,5658,18-08,8,3,9,61,8/24/2018,5:00,-22.389125,-49.6927467,632,21,23,162,34,08/24/18-05:00,8,8,5,5,0.13,0.14,active
Caetetus,5658,18-08,8,3,9,61,8/24/2018,7:00,-22.3892467,-49.6927967,627,0,0,42,33,08/24/18-07:00,8,8,7,7,0,0,inactive
Caetetus,5658,18-08,8,3,9,61,8/24/2018,9:00,-22.3846367,-49.689565,554,38,12,111,31,08/24/18-09:00,8,8,9,9,0.34,0.11,active
Caetetus,5658,18-08,8,3,9,61,8/24/2018,15:00,-22.385455,-49.6867383,666,55,37,133,27,08/24/18-15:00,8,8,15,15,0.41,0.28,active
Caetetus,5658,18-08,8,3,9,61,8/24/2018,17:00,-22.3930983,-49.68386,622,0,0,72,31,08/24/18-17:00,8,8,17,17,0,0,inactive
Caetetus,5658,18-08,8,3,9,61,8/24/2018,19:00,-22.3875967,-49.6899583,611,58,24,167,30,08/24/18-19:00,8,8,19,19,0.35,0.14,active
Caetetus,5658,18-08,8,3,9,61,8/24/2018,21:00,-22.3879467,-49.6943783,638,0,0,51,30,08/24/18-21:00,8,8,21,21,0,0,inactive
Caetetus,5658,18-08,8,3,9,61,8/24/2018,23:00,-22.38618,-49.6917183,639,1,1,119,30,08/24/18-23:00,8,8,23,23,0.01,0.01,inactive
Caetetus,5658,18-08,8,3,9,62,8/25/2018,1:00,-22.3858583,-49.6901467,610,58,20,136,28,08/25/18-01:00,8,8,1,1,0.43,0.15,active
Caetetus,5658,18-08,8,3,9,62,8/25/2018,3:00,-22.3848167,-49.687665,683,46,7,104,26,08/25/18-03:00,8,8,3,3,0.44,0.07,active
Caetetus,5658,18-08,8,3,9,62,8/25/2018,5:00,-22.3841517,-49.6875817,625,0,0,64,33,08/25/18-05:00,8,8,5,5,0,0,inactive
Caetetus,5658,18-08,8,3,9,62,8/25/2018,7:00,-22.3841333,-49.687715,0,0,0,149,30,08/25/18-07:00,8,8,7,7,0,0,inactive
Caetetus,5658,18-08,8,3,9,62,8/25/2018,9:00,-22.3843167,-49.6874533,623,0,0,53,31,08/25/18-09:00,8,8,9,9,0,0,inactive
Caetetus,5658,18-08,8,3,9,62,8/25/2018,11:00,-22.3851267,-49.6869433,651,40,16,101,30,08/25/18-11:00,8,8,11,11,0.4,0.16,active
Caetetus,5658,18-08,8,3,9,62,8/25/2018,13:00,-22.3851517,-49.6870933,669,0,0,58,31,08/25/18-13:00,8,8,13,13,0,0,inactive
Caetetus,5658,18-08,8,3,9,62,8/25/2018,15:00,-22.38514,-49.68724,632,0,0,59,31,08/25/18-15:00,8,8,15,15,0,0,inactive
Caetetus,5658,18-08,8,3,9,62,8/25/2018,17:00,-22.3868233,-49.68974,620,8,4,30,31,08/25/18-17:00,8,8,17,17,0.27,0.13,active
Caetetus,5658,18-08,8,3,9,62,8/25/2018,21:00,-22.3836483,-49.6904367,649,20,7,53,30,08/25/18-21:00,8,8,21,21,0.38,0.13,active
Caetetus,5658,18-08,8,3,9,62,8/25/2018,23:00,-22.3882117,-49.6953083,651,1,0,30,29,08/25/18-23:00,8,8,23,23,0.03,0,inactive
Caetetus,5658,18-08,8,3,9,63,8/26/2018,1:00,-22.3876383,-49.6911317,670,4,3,30,27,08/26/18-01:00,8,8,1,1,0.13,0.1,active
Caetetus,5658,18-08,8,3,9,63,8/26/2018,3:00,-22.3891,-49.6865983,804,8,2,37,26,08/26/18-03:00,8,8,3,3,0.22,0.05,active
Caetetus,5658,18-08,8,3,9,63,8/26/2018,5:00,-22.38831,-49.6820867,817,0,0,35,29,08/26/18-05:00,8,8,5,5,0,0,inactive
Caetetus,5658,18-08,8,3,9,63,8/26/2018,7:00,-22.3883,-49.681595,606,0,0,30,32,08/26/18-07:00,8,8,7,7,0,0,inactive
Caetetus,5658,18-08,8,3,9,63,8/26/2018,9:00,-22.3883983,-49.6821867,629,0,0,40,29,08/26/18-09:00,8,8,9,9,0,0,inactive
Caetetus,5658,18-08,8,3,9,63,8/26/2018,11:00,-22.3888067,-49.6811733,837,20,15,50,32,08/26/18-11:00,8,8,11,11,0.4,0.3,active
Caetetus,5658,18-08,8,3,9,63,8/26/2018,13:00,-22.3934883,-49.6841083,660,0,0,93,32,08/26/18-13:00,8,8,13,13,0,0,inactive
Caetetus,5658,18-08,8,3,9,63,8/26/2018,15:00,-22.3934817,-49.6856533,633,0,0,30,31,08/26/18-15:00,8,8,15,15,0,0,inactive
Caetetus,5658,18-08,8,3,9,63,8/26/2018,17:00,-22.392935,-49.6841817,604,5,3,30,31,08/26/18-17:00,8,8,17,17,0.17,0.1,active
Caetetus,5658,18-08,8,3,9,63,8/26/2018,19:00,-22.3915133,-49.6852167,607,3,3,57,32,08/26/18-19:00,8,8,19,19,0.05,0.05,active
Caetetus,5658,18-08,8,3,9,63,8/26/2018,21:00,-22.38886,-49.6896717,627,13,13,63,27,08/26/18-21:00,8,8,21,21,0.21,0.21,active
Caetetus,5658,18-08,8,3,9,63,8/26/2018,23:00,-22.3898133,-49.69518,664,0,0,42,29,08/26/18-23:00,8,8,23,23,0,0,inactive
Caetetus,5658,18-08,8,3,10,64,8/27/2018,1:00,-22.389925,-49.7003333,628,9,3,37,25,08/27/18-01:00,8,8,1,1,0.24,0.08,active
Caetetus,5658,18-08,8,3,10,64,8/27/2018,3:00,-22.3889983,-49.6999967,523,7,2,34,27,08/27/18-03:00,8,8,3,3,0.21,0.06,active
Caetetus,5658,18-08,8,3,10,64,8/27/2018,5:00,-22.3908483,-49.70057,576,0,0,42,28,08/27/18-05:00,8,8,5,5,0,0,inactive
Caetetus,5658,18-08,8,3,10,64,8/27/2018,7:00,-22.39123,-49.7012,583,5,3,39,27,08/27/18-07:00,8,8,7,7,0.13,0.08,active
Caetetus,5658,18-08,8,3,10,64,8/27/2018,9:00,-22.390115,-49.700645,570,0,0,47,34,08/27/18-09:00,8,8,9,9,0,0,inactive
Caetetus,5658,18-08,8,3,10,64,8/27/2018,11:00,-22.3890733,-49.70039,1040,3,5,41,35,08/27/18-11:00,8,8,11,11,0.07,0.12,active
Caetetus,5658,18-08,8,3,10,64,8/27/2018,15:00,-22.3917317,-49.70042,516,11,10,52,28,08/27/18-15:00,8,8,15,15,0.21,0.19,active
Caetetus,5658,18-08,8,3,10,64,8/27/2018,17:00,-22.396685,-49.697195,447,9,0,41,31,08/27/18-17:00,8,8,17,17,0.22,0,active
Caetetus,5658,18-08,8,3,10,64,8/27/2018,19:00,-22.3917567,-49.699915,612,0,0,120,31,08/27/18-19:00,8,8,19,19,0,0,inactive
Caetetus,5658,18-08,8,3,10,64,8/27/2018,21:00,-22.3878883,-49.692385,633,2,0,40,29,08/27/18-21:00,8,8,21,21,0.05,0,active
Caetetus,5658,18-08,8,3,10,64,8/27/2018,23:00,-22.3879667,-49.694925,642,2,1,41,26,08/27/18-23:00,8,8,23,23,0.05,0.02,active
Caetetus,5658,18-08,8,3,10,65,8/28/2018,1:00,-22.3889083,-49.6891017,666,14,3,42,28,08/28/18-01:00,8,8,1,1,0.33,0.07,active
Caetetus,5658,18-08,8,3,10,65,8/28/2018,3:00,-22.388155,-49.6889133,626,8,8,42,33,08/28/18-03:00,8,8,3,3,0.19,0.19,active
Caetetus,5658,18-08,8,3,10,65,8/28/2018,5:00,-22.3878083,-49.6889683,703,0,0,33,32,08/28/18-05:00,8,8,5,5,0,0,inactive
Caetetus,5658,18-08,8,3,10,65,8/28/2018,7:00,-22.3877767,-49.68888,593,0,0,58,30,08/28/18-07:00,8,8,7,7,0,0,inactive
Caetetus,5658,18-08,8,3,10,65,8/28/2018,9:00,-22.38632,-49.6888567,481,2,0,31,29,08/28/18-09:00,8,8,9,9,0.06,0,active
Caetetus,5658,18-08,8,3,10,65,8/28/2018,15:00,-22.38165,-49.68877,682,10,7,41,31,08/28/18-15:00,8,8,15,15,0.24,0.17,active
Caetetus,5658,18-08,8,3,10,65,8/28/2018,17:00,-22.3831833,-49.684285,720,12,6,36,30,08/28/18-17:00,8,8,17,17,0.33,0.17,active
Caetetus,5658,18-08,8,3,10,65,8/28/2018,19:00,-22.38054,-49.6828233,636,0,0,39,31,08/28/18-19:00,8,8,19,19,0,0,inactive
Caetetus,5658,18-08,8,3,10,65,8/28/2018,21:00,-22.380335,-49.6848933,666,9,0,48,30,08/28/18-21:00,8,8,21,21,0.19,0,active
Caetetus,5658,18-08,8,3,10,65,8/28/2018,23:00,-22.3828317,-49.6877617,568,10,0,36,30,08/28/18-23:00,8,8,23,23,0.28,0,active
Caetetus,5658,18-08,8,3,10,66,8/29/2018,1:00,-22.3886067,-49.6951383,659,0,0,30,31,08/29/18-01:00,8,8,1,1,0,0,inactive
Caetetus,5658,18-08,8,3,10,66,8/29/2018,3:00,-22.3899317,-49.6979517,661,2,1,43,30,08/29/18-03:00,8,8,3,3,0.05,0.02,active
Caetetus,5658,18-08,8,3,10,66,8/29/2018,5:00,-22.390305,-49.6977567,617,0,0,30,32,08/29/18-05:00,8,8,5,5,0,0,inactive
Caetetus,5658,18-08,8,3,10,66,8/29/2018,7:00,-22.3891033,-49.6987033,552,0,0,38,29,08/29/18-07:00,8,8,7,7,0,0,inactive
Caetetus,5658,18-08,8,3,10,66,8/29/2018,9:00,-22.38933,-49.70156,464,7,3,41,31,08/29/18-09:00,8,8,9,9,0.17,0.07,active
Caetetus,5658,18-08,8,3,10,66,8/29/2018,15:00,-22.3937133,-49.7067883,782,2,2,40,33,08/29/18-15:00,8,8,15,15,0.05,0.05,active
Caetetus,5658,18-08,8,3,10,66,8/29/2018,17:00,-22.3913317,-49.7060783,757,4,1,30,28,08/29/18-17:00,8,8,17,17,0.13,0.03,active
Caetetus,5658,18-08,8,3,10,66,8/29/2018,19:00,-22.3887817,-49.6994167,536,12,5,49,30,08/29/18-19:00,8,8,19,19,0.24,0.1,active
Caetetus,5658,18-08,8,3,10,66,8/29/2018,21:00,-22.3878217,-49.692535,727,0,0,30,31,08/29/18-21:00,8,8,21,21,0,0,inactive
Caetetus,5658,18-08,8,3,10,66,8/29/2018,23:00,-22.38751,-49.6915333,787,0,1,49,30,08/29/18-23:00,8,8,23,23,0,0.02,inactive
Caetetus,5658,18-08,8,3,10,67,8/30/2018,1:00,-22.3873,-49.6951533,650,9,0,42,29,08/30/18-01:00,8,8,1,1,0.21,0,active
Caetetus,5658,18-08,8,3,10,67,8/30/2018,3:00,-22.38928,-49.697515,576,0,0,56,30,08/30/18-03:00,8,8,3,3,0,0,inactive
Caetetus,5658,18-08,8,3,10,67,8/30/2018,5:00,-22.3897433,-49.6968083,689,0,0,30,30,08/30/18-05:00,8,8,5,5,0,0,inactive
Caetetus,5658,18-08,8,3,10,67,8/30/2018,7:00,-22.389675,-49.6971317,632,0,0,42,32,08/30/18-07:00,8,8,7,7,0,0,inactive
Caetetus,5658,18-08,8,3,10,67,8/30/2018,9:00,-22.3898133,-49.697155,586,0,0,71,30,08/30/18-09:00,8,8,9,9,0,0,inactive
Caetetus,5658,18-08,8,3,10,67,8/30/2018,13:00,-22.3895867,-49.6977183,533,0,0,84,34,08/30/18-13:00,8,8,13,13,0,0,inactive
Caetetus,5658,18-08,8,3,10,67,8/30/2018,15:00,-22.390405,-49.7003583,654,17,8,53,29,08/30/18-15:00,8,8,15,15,0.32,0.15,active
Caetetus,5658,18-08,8,3,10,67,8/30/2018,17:00,-22.3892883,-49.7005167,632,17,5,72,31,08/30/18-17:00,8,8,17,17,0.24,0.07,active
Caetetus,5658,18-08,8,3,10,67,8/30/2018,21:00,-22.3885317,-49.6942267,665,0,0,33,32,08/30/18-21:00,8,8,21,21,0,0,inactive
Caetetus,5658,18-08,8,3,10,67,8/30/2018,23:00,-22.3877983,-49.69515,643,4,0,42,31,08/30/18-23:00,8,8,23,23,0.1,0,active
Caetetus,5658,18-08,8,3,10,68,8/31/2018,1:00,-22.388315,-49.68818,601,0,0,45,32,08/31/18-01:00,8,8,1,1,0,0,inactive
Caetetus,5658,18-08,8,3,10,68,8/31/2018,3:00,-22.3852783,-49.68761,598,9,6,39,30,08/31/18-03:00,8,8,3,3,0.23,0.15,active
Caetetus,5658,18-08,8,3,10,68,8/31/2018,5:00,-22.3839333,-49.6864183,712,11,8,46,30,08/31/18-05:00,8,8,5,5,0.24,0.17,active
Caetetus,5658,18-08,8,3,10,68,8/31/2018,7:00,-22.38325,-49.685855,587,0,0,30,33,08/31/18-07:00,8,8,7,7,0,0,inactive
Caetetus,5658,18-08,8,3,10,68,8/31/2018,9:00,-22.3837183,-49.6850933,0,2,1,166,32,08/31/18-09:00,8,8,9,9,0.01,0.01,inactive
Caetetus,5658,18-08,8,3,10,68,8/31/2018,11:00,-22.3833483,-49.68645,612,1,0,130,32,08/31/18-11:00,8,8,11,11,0.01,0,inactive
Caetetus,5658,18-08,8,3,10,68,8/31/2018,13:00,-22.3833283,-49.68629,677,0,0,36,33,08/31/18-13:00,8,8,13,13,0,0,inactive
Caetetus,5658,18-08,8,3,10,68,8/31/2018,15:00,-22.38379,-49.6861383,778,12,6,94,33,08/31/18-15:00,8,8,15,15,0.13,0.06,active
Caetetus,5658,18-08,8,3,10,68,8/31/2018,17:00,-22.3818133,-49.688005,653,0,0,30,30,08/31/18-17:00,8,8,17,17,0,0,inactive
Caetetus,5658,18-08,8,3,10,68,8/31/2018,19:00,-22.384645,-49.6900517,632,5,2,30,30,08/31/18-19:00,8,8,19,19,0.17,0.07,active
Caetetus,5658,18-09,9,3,10,68,8/31/2018,21:00,-22.3873617,-49.693895,647,0,0,30,32,08/31/18-21:00,9,9,21,21,0,0,inactive
Caetetus,5658,18-09,9,3,10,68,8/31/2018,23:00,-22.3825733,-49.6912833,671,5,0,30,31,08/31/18-23:00,9,9,23,23,0.17,0,active
Caetetus,5658,18-09,9,3,10,69,9/1/2018,1:00,-22.3855967,-49.68667,737,0,1,32,31,09/01/18-01:00,9,9,1,1,0,0.03,inactive
Caetetus,5658,18-09,9,3,10,69,9/1/2018,3:00,-22.38553,-49.6876067,584,0,0,67,33,09/01/18-03:00,9,9,3,3,0,0,inactive
Caetetus,5658,18-09,9,3,10,69,9/1/2018,5:00,-22.385935,-49.6876633,572,6,4,32,31,09/01/18-05:00,9,9,5,5,0.19,0.13,active
Caetetus,5658,18-09,9,3,10,69,9/1/2018,7:00,-22.3849783,-49.6878383,556,0,0,30,32,09/01/18-07:00,9,9,7,7,0,0,inactive
Caetetus,5658,18-09,9,3,10,69,9/1/2018,9:00,-22.3848183,-49.6875133,0,0,0,153,31,09/01/18-09:00,9,9,9,9,0,0,inactive
Caetetus,5658,18-09,9,3,10,69,9/1/2018,11:00,-22.3877217,-49.6876533,0,50,18,154,34,09/01/18-11:00,9,9,11,11,0.32,0.12,active
Caetetus,5658,18-09,9,3,10,69,9/1/2018,13:00,-22.3928383,-49.6838433,661,3,5,30,30,09/01/18-13:00,9,9,13,13,0.1,0.17,active
Caetetus,5658,18-09,9,3,10,69,9/1/2018,15:00,-22.3929533,-49.6855767,623,3,2,30,33,09/01/18-15:00,9,9,15,15,0.1,0.07,active
Caetetus,5658,18-09,9,3,10,69,9/1/2018,17:00,-22.39457,-49.687725,566,6,3,31,29,09/01/18-17:00,9,9,17,17,0.19,0.1,active
Caetetus,5658,18-09,9,3,10,69,9/1/2018,19:00,-22.389575,-49.6870317,662,18,8,87,32,09/01/18-19:00,9,9,19,19,0.21,0.09,active
Caetetus,5658,18-09,9,3,10,69,9/1/2018,21:00,-22.3863733,-49.6931317,643,9,8,41,32,09/01/18-21:00,9,9,21,21,0.22,0.2,active
Caetetus,5658,18-09,9,3,10,69,9/1/2018,23:00,-22.38734,-49.69509,640,2,2,30,32,09/01/18-23:00,9,9,23,23,0.07,0.07,active
Caetetus,5658,18-09,9,3,10,70,9/2/2018,1:00,-22.3880717,-49.68957,624,0,0,41,31,09/02/18-01:00,9,9,1,1,0,0,inactive
Caetetus,5658,18-09,9,3,10,70,9/2/2018,3:00,-22.38846,-49.6893333,618,0,0,41,32,09/02/18-03:00,9,9,3,3,0,0,inactive
Caetetus,5658,18-09,9,3,10,70,9/2/2018,5:00,-22.3884767,-49.689195,723,0,0,75,31,09/02/18-05:00,9,9,5,5,0,0,inactive
Caetetus,5658,18-09,9,3,10,70,9/2/2018,7:00,-22.3884717,-49.6893733,656,0,0,37,31,09/02/18-07:00,9,9,7,7,0,0,inactive
Caetetus,5658,18-09,9,3,10,70,9/2/2018,9:00,-22.3887067,-49.68876,604,1,0,30,32,09/02/18-09:00,9,9,9,9,0.03,0,inactive
Caetetus,5658,18-09,9,3,10,70,9/2/2018,11:00,-22.388745,-49.6889983,0,0,1,154,32,09/02/18-11:00,9,9,11,11,0,0.01,inactive
Caetetus,5658,18-09,9,3,10,70,9/2/2018,13:00,-22.3885967,-49.688865,650,0,0,104,34,09/02/18-13:00,9,9,13,13,0,0,inactive
Caetetus,5658,18-09,9,3,10,70,9/2/2018,15:00,-22.3869017,-49.6897767,692,5,1,30,30,09/02/18-15:00,9,9,15,15,0.17,0.03,active
Caetetus,5658,18-09,9,3,10,70,9/2/2018,17:00,-22.381725,-49.688,617,8,6,45,30,09/02/18-17:00,9,9,17,17,0.18,0.13,active
Caetetus,5658,18-09,9,3,10,70,9/2/2018,19:00,-22.3828133,-49.6858433,-114,0,0,55,32,09/02/18-19:00,9,9,19,19,0,0,inactive
Caetetus,5658,18-09,9,3,10,70,9/2/2018,21:00,-22.387315,-49.6936983,639,7,1,41,31,09/02/18-21:00,9,9,21,21,0.17,0.02,active
Caetetus,5658,18-09,9,3,10,70,9/2/2018,23:00,-22.3881333,-49.6919483,630,0,0,37,31,09/02/18-23:00,9,9,23,23,0,0,inactive
Caetetus,5658,18-09,9,3,11,71,9/3/2018,1:00,-22.3884667,-49.68949,618,3,0,30,32,09/03/18-01:00,9,9,1,1,0.1,0,active
Caetetus,5658,18-09,9,3,11,71,9/3/2018,3:00,-22.3890117,-49.6896667,676,0,0,30,33,09/03/18-03:00,9,9,3,3,0,0,inactive
Caetetus,5658,18-09,9,3,11,71,9/3/2018,5:00,-22.3900417,-49.68878,386,31,8,91,29,09/03/18-05:00,9,9,5,5,0.34,0.09,active
Caetetus,5658,18-09,9,3,11,71,9/3/2018,7:00,-22.3894733,-49.68866,637,0,0,83,31,09/03/18-07:00,9,9,7,7,0,0,inactive
Caetetus,5658,18-09,9,3,11,71,9/3/2018,9:00,-22.3924917,-49.6881583,567,6,2,35,27,09/03/18-09:00,9,9,9,9,0.17,0.06,active
Caetetus,5658,18-09,9,3,11,71,9/3/2018,11:00,-22.3957983,-49.68325,0,0,0,136,28,09/03/18-11:00,9,9,11,11,0,0,inactive
Caetetus,5658,18-09,9,3,11,71,9/3/2018,13:00,-22.3935433,-49.68325,687,1,0,30,31,09/03/18-13:00,9,9,13,13,0.03,0,inactive
Caetetus,5658,18-09,9,3,11,71,9/3/2018,15:00,-22.393935,-49.6835967,661,0,0,57,31,09/03/18-15:00,9,9,15,15,0,0,inactive
Caetetus,5658,18-09,9,3,11,71,9/3/2018,17:00,-22.3906567,-49.68169,831,10,2,58,28,09/03/18-17:00,9,9,17,17,0.17,0.03,active
Caetetus,5658,18-09,9,3,11,71,9/3/2018,19:00,-22.3871417,-49.6860317,607,13,6,47,27,09/03/18-19:00,9,9,19,19,0.28,0.13,active
Caetetus,5658,18-09,9,3,11,71,9/3/2018,21:00,-22.3875633,-49.69517,641,13,3,41,26,09/03/18-21:00,9,9,21,21,0.32,0.07,active
Caetetus,5658,18-09,9,3,11,71,9/3/2018,23:00,-22.388245,-49.6954267,586,0,0,30,26,09/03/18-23:00,9,9,23,23,0,0,inactive
